"DATE","TIME PERIOD","Yield curve spot rate, 3-month maturity - Government bond, nominal, all issuers whose rating is triple A - Euro area (changing composition) (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3M)"
"2016-09-14","14 Sep 2016","-0.640291"
"2016-09-15","15 Sep 2016","-0.639979"
"2016-09-16","16 Sep 2016","-0.645387"
"2016-09-19","19 Sep 2016","-0.644122"
"2016-09-20","20 Sep 2016","-0.637186"
"2016-09-21","21 Sep 2016","-0.648533"
"2016-09-22","22 Sep 2016","-0.661292"
"2016-09-23","23 Sep 2016","-0.684473"
"2016-09-26","26 Sep 2016","-0.697103"
"2016-09-27","27 Sep 2016","-0.722884"
"2016-09-28","28 Sep 2016","-0.734786"
"2016-09-29","29 Sep 2016","-0.747362"
"2016-09-30","30 Sep 2016","-0.744811"
"2016-10-03","03 Oct 2016","-0.755647"
"2016-10-04","04 Oct 2016","-0.753269"
"2016-10-05","05 Oct 2016","-0.762811"
"2016-10-06","06 Oct 2016","-0.769151"
"2016-10-07","07 Oct 2016","-0.779771"
"2016-10-10","10 Oct 2016","-0.766129"
"2016-10-11","11 Oct 2016","-0.761941"
"2016-10-12","12 Oct 2016","-0.768986"
"2016-10-13","13 Oct 2016","-0.779892"
"2016-10-14","14 Oct 2016","-0.765779"
"2016-10-17","17 Oct 2016","-0.763681"
"2016-10-18","18 Oct 2016","-0.786246"
"2016-10-19","19 Oct 2016","-0.781927"
"2016-10-20","20 Oct 2016","-0.800340"
"2016-10-21","21 Oct 2016","-0.795448"
"2016-10-24","24 Oct 2016","-0.780074"
"2016-10-25","25 Oct 2016","-0.793331"
"2016-10-26","26 Oct 2016","-0.798512"
"2016-10-27","27 Oct 2016","-0.805266"
"2016-10-28","28 Oct 2016","-0.813476"
"2016-10-31","31 Oct 2016","-0.820619"
"2016-11-01","01 Nov 2016","-0.750013"
"2016-11-02","02 Nov 2016","-0.740308"
"2016-11-03","03 Nov 2016","-0.796629"
"2016-11-04","04 Nov 2016","-0.800763"
"2016-11-07","07 Nov 2016","-0.799961"
"2016-11-08","08 Nov 2016","-0.805977"
"2016-11-09","09 Nov 2016","-0.815387"
"2016-11-10","10 Nov 2016","-0.826134"
"2016-11-11","11 Nov 2016","-0.821291"
"2016-11-14","14 Nov 2016","-0.813383"
"2016-11-15","15 Nov 2016","-0.783728"
"2016-11-16","16 Nov 2016","-0.779710"
"2016-11-17","17 Nov 2016","-0.760134"
"2016-11-18","18 Nov 2016","-0.771594"
"2016-11-21","21 Nov 2016","-0.775770"
"2016-11-22","22 Nov 2016","-0.787228"
"2016-11-23","23 Nov 2016","-0.784003"
"2016-11-24","24 Nov 2016","-0.792271"
"2016-11-25","25 Nov 2016","-0.795684"
"2016-11-28","28 Nov 2016","-0.793914"
"2016-11-29","29 Nov 2016","-0.812666"
"2016-11-30","30 Nov 2016","-0.799224"
"2016-12-01","01 Dec 2016","-0.804971"
"2016-12-02","02 Dec 2016","-0.811125"
"2016-12-05","05 Dec 2016","-0.804894"
"2016-12-06","06 Dec 2016","-0.813853"
"2016-12-07","07 Dec 2016","-0.809427"
"2016-12-08","08 Dec 2016","-0.818924"
"2016-12-09","09 Dec 2016","-0.826120"
"2016-12-12","12 Dec 2016","-0.817730"
"2016-12-13","13 Dec 2016","-0.828234"
"2016-12-14","14 Dec 2016","-0.749668"
"2016-12-15","15 Dec 2016","-0.773174"
"2016-12-16","16 Dec 2016","-0.812623"
"2016-12-19","19 Dec 2016","-0.804251"
"2016-12-20","20 Dec 2016","-0.826946"
"2016-12-21","21 Dec 2016","-0.847027"
"2016-12-22","22 Dec 2016","-0.870462"
"2016-12-23","23 Dec 2016","-0.906815"
"2016-12-27","27 Dec 2016","-0.908112"
"2016-12-28","28 Dec 2016","-0.917724"
"2016-12-29","29 Dec 2016","-0.929979"
"2016-12-30","30 Dec 2016","-0.927596"
"2017-01-02","02 Jan 2017","-0.791214"
"2017-01-03","03 Jan 2017","-0.779862"
"2017-01-04","04 Jan 2017","-0.810978"
"2017-01-05","05 Jan 2017","-0.799905"
"2017-01-06","06 Jan 2017","-0.790154"
"2017-01-09","09 Jan 2017","-0.765734"
"2017-01-10","10 Jan 2017","-0.795768"
"2017-01-11","11 Jan 2017","-0.798510"
"2017-01-12","12 Jan 2017","-0.804873"
"2017-01-13","13 Jan 2017","-0.805329"
"2017-01-16","16 Jan 2017","-0.750412"
"2017-01-17","17 Jan 2017","-0.751137"
"2017-01-18","18 Jan 2017","-0.751072"
"2017-01-19","19 Jan 2017","-0.757819"
"2017-01-20","20 Jan 2017","-0.746602"
"2017-01-23","23 Jan 2017","-0.615071"
"2017-01-24","24 Jan 2017","-0.645181"
"2017-01-25","25 Jan 2017","-0.633432"
"2017-01-26","26 Jan 2017","-0.645449"
"2017-01-27","27 Jan 2017","-0.639703"
"2017-01-30","30 Jan 2017","-0.690325"
"2017-01-31","31 Jan 2017","-0.699708"
"2017-02-01","01 Feb 2017","-0.710817"
"2017-02-02","02 Feb 2017","-0.739399"
"2017-02-03","03 Feb 2017","-0.745240"
"2017-02-06","06 Feb 2017","-0.733121"
"2017-02-07","07 Feb 2017","-0.727135"
"2017-02-08","08 Feb 2017","-0.757844"
"2017-02-09","09 Feb 2017","-0.754795"
"2017-02-10","10 Feb 2017","-0.747094"
"2017-02-13","13 Feb 2017","-0.765160"
"2017-02-14","14 Feb 2017","-0.771017"
"2017-02-15","15 Feb 2017","-0.777086"
"2017-02-16","16 Feb 2017","-0.795950"
"2017-02-17","17 Feb 2017","-0.794823"
"2017-02-20","20 Feb 2017","-0.794130"
"2017-02-21","21 Feb 2017","-0.811067"
"2017-02-22","22 Feb 2017","-0.827196"
"2017-02-23","23 Feb 2017","-0.839760"
"2017-02-24","24 Feb 2017","-0.867372"
"2017-02-27","27 Feb 2017","-0.881440"
"2017-02-28","28 Feb 2017","-0.869354"
"2017-03-01","01 Mar 2017","-0.861591"
"2017-03-02","02 Mar 2017","-0.876473"
"2017-03-03","03 Mar 2017","-0.872395"
"2017-03-06","06 Mar 2017","-0.864779"
"2017-03-07","07 Mar 2017","-0.893829"
"2017-03-08","08 Mar 2017","-0.904501"
"2017-03-09","09 Mar 2017","-0.913214"
"2017-03-10","10 Mar 2017","-0.915918"
"2017-03-13","13 Mar 2017","-0.911518"
"2017-03-14","14 Mar 2017","-0.892710"
"2017-03-15","15 Mar 2017","-0.898902"
"2017-03-16","16 Mar 2017","-0.872623"
"2017-03-17","17 Mar 2017","-0.876327"
"2017-03-20","20 Mar 2017","-0.832550"
"2017-03-21","21 Mar 2017","-0.837805"
"2017-03-22","22 Mar 2017","-0.841560"
"2017-03-23","23 Mar 2017","-0.838464"
"2017-03-24","24 Mar 2017","-0.829721"
"2017-03-27","27 Mar 2017","-0.822038"
"2017-03-28","28 Mar 2017","-0.819076"
"2017-03-29","29 Mar 2017","-0.821730"
"2017-03-30","30 Mar 2017","-0.766251"
"2017-03-31","31 Mar 2017","-0.752569"
"2017-04-03","03 Apr 2017","-0.749373"
"2017-04-04","04 Apr 2017","-0.770367"
"2017-04-05","05 Apr 2017","-0.794544"
"2017-04-06","06 Apr 2017","-0.798509"
"2017-04-07","07 Apr 2017","-0.804525"
"2017-04-10","10 Apr 2017","-0.795030"
"2017-04-11","11 Apr 2017","-0.804291"
"2017-04-12","12 Apr 2017","-0.791723"
"2017-04-13","13 Apr 2017","-0.789337"
"2017-04-18","18 Apr 2017","-0.792712"
"2017-04-19","19 Apr 2017","-0.806647"
"2017-04-20","20 Apr 2017","-0.771255"
"2017-04-21","21 Apr 2017","-0.812799"
"2017-04-24","24 Apr 2017","-0.762043"
"2017-04-25","25 Apr 2017","-0.775498"
"2017-04-26","26 Apr 2017","-0.774723"
"2017-04-27","27 Apr 2017","-0.789001"
"2017-04-28","28 Apr 2017","-0.784284"
"2017-05-02","02 May 2017","-0.787062"
"2017-05-03","03 May 2017","-0.790078"
"2017-05-04","04 May 2017","-0.790936"
"2017-05-05","05 May 2017","-0.745351"
"2017-05-08","08 May 2017","-0.735805"
"2017-05-09","09 May 2017","-0.731506"
"2017-05-10","10 May 2017","-0.764888"
"2017-05-11","11 May 2017","-0.760885"
"2017-05-12","12 May 2017","-0.777915"
"2017-05-15","15 May 2017","-0.753978"
"2017-05-16","16 May 2017","-0.752148"
"2017-05-17","17 May 2017","-0.716839"
"2017-05-18","18 May 2017","-0.717883"
"2017-05-19","19 May 2017","-0.686584"
"2017-05-22","22 May 2017","-0.708774"
"2017-05-23","23 May 2017","-0.715197"
"2017-05-24","24 May 2017","-0.715145"
"2017-05-25","25 May 2017","-0.709963"
"2017-05-26","26 May 2017","-0.715924"
"2017-05-29","29 May 2017","-0.725873"
"2017-05-30","30 May 2017","-0.733063"
"2017-05-31","31 May 2017","-0.733283"
"2017-06-01","01 Jun 2017","-0.742453"
"2017-06-02","02 Jun 2017","-0.745259"
"2017-06-05","05 Jun 2017","-0.726868"
"2017-06-06","06 Jun 2017","-0.727230"
"2017-06-07","07 Jun 2017","-0.729135"
"2017-06-08","08 Jun 2017","-0.720899"
"2017-06-09","09 Jun 2017","-0.719782"
"2017-06-12","12 Jun 2017","-0.729587"
"2017-06-13","13 Jun 2017","-0.707047"
"2017-06-14","14 Jun 2017","-0.714980"
"2017-06-15","15 Jun 2017","-0.675326"
"2017-06-16","16 Jun 2017","-0.711777"
"2017-06-19","19 Jun 2017","-0.699583"
"2017-06-20","20 Jun 2017","-0.690168"
"2017-06-21","21 Jun 2017","-0.693007"
"2017-06-22","22 Jun 2017","-0.699269"
"2017-06-23","23 Jun 2017","-0.696208"
"2017-06-26","26 Jun 2017","-0.703120"
"2017-06-27","27 Jun 2017","-0.690448"
"2017-06-28","28 Jun 2017","-0.688039"
"2017-06-29","29 Jun 2017","-0.700296"
"2017-06-30","30 Jun 2017","-0.688560"
"2017-07-03","03 Jul 2017","-0.687006"
"2017-07-04","04 Jul 2017","-0.694102"
"2017-07-05","05 Jul 2017","-0.690995"
"2017-07-06","06 Jul 2017","-0.667108"
"2017-07-07","07 Jul 2017","-0.669163"
"2017-07-10","10 Jul 2017","-0.658042"
"2017-07-11","11 Jul 2017","-0.671006"
"2017-07-12","12 Jul 2017","-0.679332"
"2017-07-13","13 Jul 2017","-0.699814"
"2017-07-14","14 Jul 2017","-0.690089"
"2017-07-17","17 Jul 2017","-0.685947"
"2017-07-18","18 Jul 2017","-0.689975"
"2017-07-19","19 Jul 2017","-0.699124"
"2017-07-20","20 Jul 2017","-0.707273"
"2017-07-21","21 Jul 2017","-0.706344"
"2017-07-24","24 Jul 2017","-0.680757"
"2017-07-25","25 Jul 2017","-0.680656"
"2017-07-26","26 Jul 2017","-0.698157"
"2017-07-27","27 Jul 2017","-0.688821"
"2017-07-28","28 Jul 2017","-0.693013"
"2017-07-31","31 Jul 2017","-0.710362"
"2017-08-01","01 Aug 2017","-0.653158"
"2017-08-02","02 Aug 2017","-0.690197"
"2017-08-03","03 Aug 2017","-0.709615"
"2017-08-04","04 Aug 2017","-0.723593"
"2017-08-07","07 Aug 2017","-0.702077"
"2017-08-08","08 Aug 2017","-0.700364"
"2017-08-09","09 Aug 2017","-0.705176"
"2017-08-10","10 Aug 2017","-0.702872"
"2017-08-11","11 Aug 2017","-0.713712"
"2017-08-14","14 Aug 2017","-0.713605"
"2017-08-15","15 Aug 2017","-0.723578"
"2017-08-16","16 Aug 2017","-0.711851"
"2017-08-17","17 Aug 2017","-0.704511"
"2017-08-18","18 Aug 2017","-0.715497"
"2017-08-21","21 Aug 2017","-0.716846"
"2017-08-22","22 Aug 2017","-0.714139"
"2017-08-23","23 Aug 2017","-0.727143"
"2017-08-24","24 Aug 2017","-0.745601"
"2017-08-25","25 Aug 2017","-0.750275"
"2017-08-28","28 Aug 2017","-0.727317"
"2017-08-29","29 Aug 2017","-0.736124"
"2017-08-30","30 Aug 2017","-0.759414"
"2017-08-31","31 Aug 2017","-0.778035"
"2017-09-01","01 Sep 2017","-0.739582"
"2017-09-04","04 Sep 2017","-0.750518"
"2017-09-05","05 Sep 2017","-0.769738"
"2017-09-06","06 Sep 2017","-0.761934"
"2017-09-07","07 Sep 2017","-0.772622"
"2017-09-08","08 Sep 2017","-0.775816"
"2017-09-11","11 Sep 2017","-0.765288"
"2017-09-12","12 Sep 2017","-0.755665"
"2017-09-13","13 Sep 2017","-0.732786"
"2017-09-14","14 Sep 2017","-0.764087"
"2017-09-15","15 Sep 2017","-0.723387"
"2017-09-18","18 Sep 2017","-0.758872"
"2017-09-19","19 Sep 2017","-0.752558"
"2017-09-20","20 Sep 2017","-0.762137"
"2017-09-21","21 Sep 2017","-0.770294"
"2017-09-22","22 Sep 2017","-0.780228"
"2017-09-25","25 Sep 2017","-0.770145"
"2017-09-26","26 Sep 2017","-0.784181"
"2017-09-27","27 Sep 2017","-0.775253"
"2017-09-28","28 Sep 2017","-0.775233"
"2017-09-29","29 Sep 2017","-0.762762"
"2017-10-02","02 Oct 2017","-0.761066"
"2017-10-03","03 Oct 2017","-0.763831"
"2017-10-04","04 Oct 2017","-0.755326"
"2017-10-05","05 Oct 2017","-0.738832"
"2017-10-06","06 Oct 2017","-0.724517"
"2017-10-09","09 Oct 2017","-0.718566"
"2017-10-10","10 Oct 2017","-0.766295"
"2017-10-11","11 Oct 2017","-0.758867"
"2017-10-12","12 Oct 2017","-0.773085"
"2017-10-13","13 Oct 2017","-0.780056"
"2017-10-16","16 Oct 2017","-0.785916"
"2017-10-17","17 Oct 2017","-0.789030"
"2017-10-18","18 Oct 2017","-0.779425"
"2017-10-19","19 Oct 2017","-0.791090"
"2017-10-20","20 Oct 2017","-0.772767"
"2017-10-23","23 Oct 2017","-0.779693"
"2017-10-24","24 Oct 2017","-0.758581"
"2017-10-25","25 Oct 2017","-0.763464"
"2017-10-26","26 Oct 2017","-0.771811"
"2017-10-27","27 Oct 2017","-0.793624"
"2017-10-30","30 Oct 2017","-0.797660"
"2017-10-31","31 Oct 2017","-0.785683"
"2017-11-01","01 Nov 2017","-0.766861"
"2017-11-02","02 Nov 2017","-0.780209"
"2017-11-03","03 Nov 2017","-0.790198"
"2017-11-06","06 Nov 2017","-0.782763"
"2017-11-07","07 Nov 2017","-0.775661"
"2017-11-08","08 Nov 2017","-0.772043"
"2017-11-09","09 Nov 2017","-0.780068"
"2017-11-10","10 Nov 2017","-0.778555"
"2017-11-13","13 Nov 2017","-0.769007"
"2017-11-14","14 Nov 2017","-0.774608"
"2017-11-15","15 Nov 2017","-0.775367"
"2017-11-16","16 Nov 2017","-0.762293"
"2017-11-17","17 Nov 2017","-0.763999"
"2017-11-20","20 Nov 2017","-0.759117"
"2017-11-21","21 Nov 2017","-0.778507"
"2017-11-22","22 Nov 2017","-0.785271"
"2017-11-23","23 Nov 2017","-0.795387"
"2017-11-24","24 Nov 2017","-0.786681"
"2017-11-27","27 Nov 2017","-0.787429"
"2017-11-28","28 Nov 2017","-0.786273"
"2017-11-29","29 Nov 2017","-0.788713"
"2017-11-30","30 Nov 2017","-0.781770"
"2017-12-01","01 Dec 2017","-0.798762"
"2017-12-04","04 Dec 2017","-0.800429"
"2017-12-05","05 Dec 2017","-0.808611"
"2017-12-06","06 Dec 2017","-0.805284"
"2017-12-07","07 Dec 2017","-0.826737"
"2017-12-08","08 Dec 2017","-0.828852"
"2017-12-11","11 Dec 2017","-0.840533"
"2017-12-12","12 Dec 2017","-0.844605"
"2017-12-13","13 Dec 2017","-0.842704"
"2017-12-14","14 Dec 2017","-0.862628"
"2017-12-15","15 Dec 2017","-0.862405"
"2017-12-18","18 Dec 2017","-0.865711"
"2017-12-19","19 Dec 2017","-0.889062"
"2017-12-20","20 Dec 2017","-0.873218"
"2017-12-21","21 Dec 2017","-0.847011"
"2017-12-22","22 Dec 2017","-0.826033"
"2017-12-27","27 Dec 2017","-0.845695"
"2017-12-28","28 Dec 2017","-0.748190"
"2017-12-29","29 Dec 2017","-0.780057"
"2018-01-02","02 Jan 2018","-0.745998"
"2018-01-03","03 Jan 2018","-0.689726"
"2018-01-04","04 Jan 2018","-0.664711"
"2018-01-05","05 Jan 2018","-0.659469"
"2018-01-08","08 Jan 2018","-0.646781"
"2018-01-09","09 Jan 2018","-0.664508"
"2018-01-10","10 Jan 2018","-0.632024"
"2018-01-11","11 Jan 2018","-0.593688"
"2018-01-12","12 Jan 2018","-0.626651"
"2018-01-15","15 Jan 2018","-0.634617"
"2018-01-16","16 Jan 2018","-0.622611"
"2018-01-17","17 Jan 2018","-0.629818"
"2018-01-18","18 Jan 2018","-0.624557"
"2018-01-19","19 Jan 2018","-0.626765"
"2018-01-22","22 Jan 2018","-0.613603"
"2018-01-23","23 Jan 2018","-0.605094"
"2018-01-24","24 Jan 2018","-0.611317"
"2018-01-25","25 Jan 2018","-0.609036"
"2018-01-26","26 Jan 2018","-0.607737"
"2018-01-29","29 Jan 2018","-0.599603"
"2018-01-30","30 Jan 2018","-0.627905"
"2018-01-31","31 Jan 2018","-0.625430"
"2018-02-01","01 Feb 2018","-0.628638"
"2018-02-02","02 Feb 2018","-0.633742"
"2018-02-05","05 Feb 2018","-0.641714"
"2018-02-06","06 Feb 2018","-0.635288"
"2018-02-07","07 Feb 2018","-0.637094"
"2018-02-08","08 Feb 2018","-0.624415"
"2018-02-09","09 Feb 2018","-0.638371"
"2018-02-12","12 Feb 2018","-0.632235"
"2018-02-13","13 Feb 2018","-0.636535"
"2018-02-14","14 Feb 2018","-0.624892"
"2018-02-15","15 Feb 2018","-0.614274"
"2018-02-16","16 Feb 2018","-0.622495"
"2018-02-19","19 Feb 2018","-0.636297"
"2018-02-20","20 Feb 2018","-0.630213"
"2018-02-21","21 Feb 2018","-0.633235"
"2018-02-22","22 Feb 2018","-0.643121"
"2018-02-23","23 Feb 2018","-0.631856"
"2018-02-26","26 Feb 2018","-0.644161"
"2018-02-27","27 Feb 2018","-0.670803"
"2018-02-28","28 Feb 2018","-0.655109"
"2018-03-01","01 Mar 2018","-0.649098"
"2018-03-02","02 Mar 2018","-0.664992"
"2018-03-05","05 Mar 2018","-0.679742"
"2018-03-06","06 Mar 2018","-0.692718"
"2018-03-07","07 Mar 2018","-0.666892"
"2018-03-08","08 Mar 2018","-0.666817"
"2018-03-09","09 Mar 2018","-0.676797"
"2018-03-12","12 Mar 2018","-0.669333"
"2018-03-13","13 Mar 2018","-0.679407"
"2018-03-14","14 Mar 2018","-0.679786"
"2018-03-15","15 Mar 2018","-0.682641"
"2018-03-16","16 Mar 2018","-0.684064"
"2018-03-19","19 Mar 2018","-0.674003"
"2018-03-20","20 Mar 2018","-0.648046"
"2018-03-21","21 Mar 2018","-0.667174"
"2018-03-22","22 Mar 2018","-0.680978"
"2018-03-23","23 Mar 2018","-0.693933"
"2018-03-26","26 Mar 2018","-0.680526"
"2018-03-27","27 Mar 2018","-0.686167"
"2018-03-28","28 Mar 2018","-0.679236"
"2018-03-29","29 Mar 2018","-0.673578"
"2018-04-03","03 Apr 2018","-0.660035"
"2018-04-04","04 Apr 2018","-0.664585"
"2018-04-05","05 Apr 2018","-0.659658"
"2018-04-06","06 Apr 2018","-0.664742"
"2018-04-09","09 Apr 2018","-0.657340"
"2018-04-10","10 Apr 2018","-0.652443"
"2018-04-11","11 Apr 2018","-0.657156"
"2018-04-12","12 Apr 2018","-0.669271"
"2018-04-13","13 Apr 2018","-0.664745"
"2018-04-16","16 Apr 2018","-0.663639"
"2018-04-17","17 Apr 2018","-0.648605"
"2018-04-18","18 Apr 2018","-0.643722"
"2018-04-19","19 Apr 2018","-0.641291"
"2018-04-20","20 Apr 2018","-0.640043"
"2018-04-23","23 Apr 2018","-0.637745"
"2018-04-24","24 Apr 2018","-0.636751"
"2018-04-25","25 Apr 2018","-0.631761"
"2018-04-26","26 Apr 2018","-0.645744"
"2018-04-27","27 Apr 2018","-0.644243"
"2018-04-30","30 Apr 2018","-0.627743"
"2018-05-02","02 May 2018","-0.646381"
"2018-05-03","03 May 2018","-0.631303"
"2018-05-04","04 May 2018","-0.613644"
"2018-05-07","07 May 2018","-0.618093"
"2018-05-08","08 May 2018","-0.615513"
"2018-05-09","09 May 2018","-0.614313"
"2018-05-10","10 May 2018","-0.628399"
"2018-05-11","11 May 2018","-0.618122"
"2018-05-14","14 May 2018","-0.614322"
"2018-05-15","15 May 2018","-0.611434"
"2018-05-16","16 May 2018","-0.607609"
"2018-05-17","17 May 2018","-0.621810"
"2018-05-18","18 May 2018","-0.603558"
"2018-05-21","21 May 2018","-0.613691"
"2018-05-22","22 May 2018","-0.613365"
"2018-05-23","23 May 2018","-0.608300"
"2018-05-24","24 May 2018","-0.594748"
"2018-05-25","25 May 2018","-0.607527"
"2018-05-28","28 May 2018","-0.622831"
"2018-05-29","29 May 2018","-0.615210"
"2018-05-30","30 May 2018","-0.625185"
"2018-05-31","31 May 2018","-0.626815"
"2018-06-01","01 Jun 2018","-0.596657"
"2018-06-04","04 Jun 2018","-0.596974"
"2018-06-05","05 Jun 2018","-0.605052"
"2018-06-06","06 Jun 2018","-0.597688"
"2018-06-07","07 Jun 2018","-0.614034"
"2018-06-08","08 Jun 2018","-0.622775"
"2018-06-11","11 Jun 2018","-0.619925"
"2018-06-12","12 Jun 2018","-0.603602"
"2018-06-13","13 Jun 2018","-0.610035"
"2018-06-14","14 Jun 2018","-0.614697"
"2018-06-15","15 Jun 2018","-0.614871"
"2018-06-18","18 Jun 2018","-0.628911"
"2018-06-19","19 Jun 2018","-0.629172"
"2018-06-20","20 Jun 2018","-0.628688"
"2018-06-21","21 Jun 2018","-0.621524"
"2018-06-22","22 Jun 2018","-0.625319"
"2018-06-25","25 Jun 2018","-0.650115"
"2018-06-26","26 Jun 2018","-0.653561"
"2018-06-27","27 Jun 2018","-0.651779"
"2018-06-28","28 Jun 2018","-0.636278"
"2018-06-29","29 Jun 2018","-0.623111"
"2018-07-02","02 Jul 2018","-0.627554"
"2018-07-03","03 Jul 2018","-0.625182"
"2018-07-04","04 Jul 2018","-0.640573"
"2018-07-05","05 Jul 2018","-0.640847"
"2018-07-06","06 Jul 2018","-0.633837"
"2018-07-09","09 Jul 2018","-0.615350"
"2018-07-10","10 Jul 2018","-0.627658"
"2018-07-11","11 Jul 2018","-0.611498"
"2018-07-12","12 Jul 2018","-0.628660"
"2018-07-13","13 Jul 2018","-0.622208"
"2018-07-16","16 Jul 2018","-0.623622"
"2018-07-17","17 Jul 2018","-0.636991"
"2018-07-18","18 Jul 2018","-0.624052"
"2018-07-19","19 Jul 2018","-0.640806"
"2018-07-20","20 Jul 2018","-0.640459"
"2018-07-23","23 Jul 2018","-0.633387"
"2018-07-24","24 Jul 2018","-0.625918"
"2018-07-25","25 Jul 2018","-0.637297"
"2018-07-26","26 Jul 2018","-0.643576"
"2018-07-27","27 Jul 2018","-0.675509"
"2018-07-30","30 Jul 2018","-0.637142"
"2018-07-31","31 Jul 2018","-0.618257"
"2018-08-01","01 Aug 2018","-0.649483"
"2018-08-02","02 Aug 2018","-0.629157"
"2018-08-03","03 Aug 2018","-0.650687"
"2018-08-06","06 Aug 2018","-0.629358"
"2018-08-07","07 Aug 2018","-0.622889"
"2018-08-08","08 Aug 2018","-0.596574"
"2018-08-09","09 Aug 2018","-0.613262"
"2018-08-10","10 Aug 2018","-0.619149"
"2018-08-13","13 Aug 2018","-0.623517"
"2018-08-14","14 Aug 2018","-0.620353"
"2018-08-15","15 Aug 2018","-0.621826"
"2018-08-16","16 Aug 2018","-0.618465"
"2018-08-17","17 Aug 2018","-0.622966"
"2018-08-20","20 Aug 2018","-0.636898"
"2018-08-21","21 Aug 2018","-0.626763"
"2018-08-22","22 Aug 2018","-0.631620"
"2018-08-23","23 Aug 2018","-0.629020"
"2018-08-24","24 Aug 2018","-0.614870"
"2018-08-27","27 Aug 2018","-0.629147"
"2018-08-28","28 Aug 2018","-0.614587"
"2018-08-29","29 Aug 2018","-0.616563"
"2018-08-30","30 Aug 2018","-0.633827"
"2018-08-31","31 Aug 2018","-0.626529"
"2018-09-03","03 Sep 2018","-0.615192"
"2018-09-04","04 Sep 2018","-0.605122"
"2018-09-05","05 Sep 2018","-0.594272"
"2018-09-06","06 Sep 2018","-0.604684"
"2018-09-07","07 Sep 2018","-0.607704"
"2018-09-10","10 Sep 2018","-0.592705"
"2018-09-11","11 Sep 2018","-0.605307"
"2018-09-12","12 Sep 2018","-0.611990"
"2018-09-13","13 Sep 2018","-0.606898"
"2018-09-14","14 Sep 2018","-0.593239"
"2018-09-17","17 Sep 2018","-0.609785"
"2018-09-18","18 Sep 2018","-0.609331"
"2018-09-19","19 Sep 2018","-0.597347"
"2018-09-20","20 Sep 2018","-0.614650"
"2018-09-21","21 Sep 2018","-0.611917"
"2018-09-24","24 Sep 2018","-0.623740"
"2018-09-25","25 Sep 2018","-0.623982"
"2018-09-26","26 Sep 2018","-0.624534"
"2018-09-27","27 Sep 2018","-0.635537"
"2018-09-28","28 Sep 2018","-0.624064"
"2018-10-01","01 Oct 2018","-0.623833"
"2018-10-02","02 Oct 2018","-0.617759"
"2018-10-03","03 Oct 2018","-0.623022"
"2018-10-04","04 Oct 2018","-0.643807"
"2018-10-05","05 Oct 2018","-0.640996"
"2018-10-08","08 Oct 2018","-0.642976"
"2018-10-09","09 Oct 2018","-0.638667"
"2018-10-10","10 Oct 2018","-0.656052"
"2018-10-11","11 Oct 2018","-0.672230"
"2018-10-12","12 Oct 2018","-0.685182"
"2018-10-15","15 Oct 2018","-0.707405"
"2018-10-16","16 Oct 2018","-0.726437"
"2018-10-17","17 Oct 2018","-0.718405"
"2018-10-18","18 Oct 2018","-0.725449"
"2018-10-19","19 Oct 2018","-0.744307"
"2018-10-22","22 Oct 2018","-0.738909"
"2018-10-23","23 Oct 2018","-0.747909"
"2018-10-24","24 Oct 2018","-0.735885"
"2018-10-25","25 Oct 2018","-0.749549"
"2018-10-26","26 Oct 2018","-0.759437"
"2018-10-29","29 Oct 2018","-0.765758"
"2018-10-30","30 Oct 2018","-0.770791"
"2018-10-31","31 Oct 2018","-0.751285"
"2018-11-01","01 Nov 2018","-0.732965"
"2018-11-02","02 Nov 2018","-0.713535"
"2018-11-05","05 Nov 2018","-0.684302"
"2018-11-06","06 Nov 2018","-0.717557"
"2018-11-07","07 Nov 2018","-0.701340"
"2018-11-08","08 Nov 2018","-0.696653"
"2018-11-09","09 Nov 2018","-0.701275"
"2018-11-12","12 Nov 2018","-0.700583"
"2018-11-13","13 Nov 2018","-0.700395"
"2018-11-14","14 Nov 2018","-0.693596"
"2018-11-15","15 Nov 2018","-0.684093"
"2018-11-16","16 Nov 2018","-0.684119"
"2018-11-19","19 Nov 2018","-0.708647"
"2018-11-20","20 Nov 2018","-0.704928"
"2018-11-21","21 Nov 2018","-0.716399"
"2018-11-22","22 Nov 2018","-0.701830"
"2018-11-23","23 Nov 2018","-0.684285"
"2018-11-26","26 Nov 2018","-0.688142"
"2018-11-27","27 Nov 2018","-0.690379"
"2018-11-28","28 Nov 2018","-0.696451"
"2018-11-29","29 Nov 2018","-0.697527"
"2018-11-30","30 Nov 2018","-0.672832"
"2018-12-03","03 Dec 2018","-0.672776"
"2018-12-04","04 Dec 2018","-0.682633"
"2018-12-05","05 Dec 2018","-0.681175"
